Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","10","Australia","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","10","Australia","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","10","Australia","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","19","","Official data"
"SCL","Supply Utilization Accounts","10","Australia","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","5","","Official data"
"SCL","Supply Utilization Accounts","10","Australia","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","5","","Official data"
"SCL","Supply Utilization Accounts","10","Australia","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","386","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","492","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","646","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","540","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","596","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","10","Australia","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","2763","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","2763","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","2763","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","2763","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","2763","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","14690","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","22588","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","27430","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","9648","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","29715","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","95","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","55","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","102","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","96","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","113","","Official data"
"SCL","Supply Utilization Accounts","11","Austria","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","14595","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","22533","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","27327","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","9552","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","29602","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","11","Austria","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","5","F","FAO estimate"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","5","F","FAO estimate"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","2","*","Unofficial figure"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","0","X","International reliable sources"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2016","2016","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","52","Azerbaijan","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","52","Azerbaijan","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","52","Azerbaijan","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","52","Azerbaijan","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","52","Azerbaijan","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","12","Bahamas","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","12","Bahamas","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","12","Bahamas","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","3","F","FAO estimate"
"SCL","Supply Utilization Accounts","12","Bahamas","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","3","F","FAO estimate"
"SCL","Supply Utilization Accounts","12","Bahamas","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","3","F","FAO estimate"
"SCL","Supply Utilization Accounts","12","Bahamas","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","12","Bahamas","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","3","","Official data"
"SCL","Supply Utilization Accounts","12","Bahamas","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","1","X","International reliable sources"
"SCL","Supply Utilization Accounts","12","Bahamas","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","0","X","International reliable sources"
"SCL","Supply Utilization Accounts","12","Bahamas","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","12","Bahamas","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","12","Bahamas","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","12","Bahamas","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","12","Bahamas","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","12","Bahamas","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
