Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1980","1980","1000 SLC","306","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1981","1981","1000 SLC","306","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1982","1982","1000 SLC","292","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1983","1983","1000 SLC","285","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1984","1984","1000 SLC","383","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1985","1985","1000 SLC","445","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1986","1986","1000 SLC","557","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1987","1987","1000 SLC","459","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1988","1988","1000 SLC","397","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1989","1989","1000 SLC","577","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1990","1990","1000 SLC","1162","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1991","1991","1000 SLC","633","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1992","1992","1000 SLC","995","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1993","1993","1000 SLC","501","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1994","1994","1000 SLC","167","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1995","1995","1000 SLC","237","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1996","1996","1000 SLC","383","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1997","1997","1000 SLC","584","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1998","1998","1000 SLC","626","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1999","1999","1000 SLC","160","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2000","2000","1000 SLC","209","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2001","2001","1000 SLC","209","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2002","2002","1000 SLC","174","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2003","2003","1000 SLC","285","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2004","2004","1000 SLC","278","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2005","2005","1000 SLC","153","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2006","2006","1000 SLC","299","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2007","2007","1000 SLC","174","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2008","2008","1000 SLC","348","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2009","2009","1000 SLC","271","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2010","2010","1000 SLC","181","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2011","2011","1000 SLC","181","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2012","2012","1000 SLC","473","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2013","2013","1000 SLC","459","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2014","2014","1000 SLC","522","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2015","2015","1000 SLC","501","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2016","2016","1000 SLC","591","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2017","2017","1000 SLC","1698","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2018","2018","1000 SLC","765","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2019","2019","1000 SLC","765","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1991","1991","1000 US$","78","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1992","1992","1000 US$","113","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1993","1993","1000 US$","141","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1994","1994","1000 US$","49","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1995","1995","1000 US$","73","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1996","1996","1000 US$","121","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1997","1997","1000 US$","181","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1998","1998","1000 US$","197","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1999","1999","1000 US$","49","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2000","2000","1000 US$","65","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2001","2001","1000 US$","65","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2002","2002","1000 US$","55","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2003","2003","1000 US$","90","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2004","2004","1000 US$","85","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2005","2005","1000 US$","44","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2006","2006","1000 US$","97","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2007","2007","1000 US$","68","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2008","2008","1000 US$","125","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2009","2009","1000 US$","95","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2010","2010","1000 US$","64","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2011","2011","1000 US$","70","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2012","2012","1000 US$","208","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2013","2013","1000 US$","202","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2014","2014","1000 US$","237","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2015","2015","1000 US$","249","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2016","2016","1000 US$","325","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2017","2017","1000 US$","960","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2018","2018","1000 US$","434","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1961","1961","1000 US$","59","Fc","Calculated data"
"QV","Value of Agricultural Production","23","Belize","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1962","1962","1000 US$","7","Fc","Calculated data"
